building,format,model,seed,climate,param_id,true_name,value,ref_value,gso_pct,range_lo,range_hi,range_width,dist_to_midpoint_pct,dist_to_lobo_median_pct,dist_to_reference_pct,midpoint_sticky
RetailStripmall,F3,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,4.0,8.712,54.08631772268136,2.461071,10.699929,8.238857999999999,31.321088432401677,36.82549207669316,57.19239244079702,False
RetailStripmall,F3,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,10.0,4.3,132.55813953488374,0.246143,43.315857,43.069714000000005,27.35332767707721,7.497147531557788,13.23435767416519,False
RetailStripmall,F3,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,30.0,6.194,384.3396835647401,2.682357,56.020643,53.338286,1.2158245954884987,21.412386592250076,44.632105351116834,True
RetailStripmall,F3,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.004,0.001181,238.69602032176127,0.0,0.00716,0.00716,5.8659217877095005,47.36033519553073,39.371508379888276,True
RetailStripmall,F3,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,4.5,3.788,18.796198521647316,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,18.759412640682427,True
RetailStripmall,F3,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135,18.088571,21.311429,3.2228579999999987,9.308508162630723,30.09750972583959,34.44148020173399,True
RetailStripmall,F3,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724,22.740714,26.249286,3.508572000000001,14.108303891155744,26.50651034095921,3.1351786424790316,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.4,2.1691,10.644967959061367,1.954957,3.563643,1.6086859999999998,22.33499887485813,20.70634045425894,14.35332936321943,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42,0.368,14.130434782608695,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,41.1392405063291,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,7.5,2.976,152.01612903225808,2.461071,10.699929,8.238857999999999,11.160527344930577,3.362116448663154,54.91052279332889,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,5.0,6.67,25.037481259370313,0.246143,43.315857,43.069714000000005,38.962413356169485,19.10623321065006,3.877434616816819,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,25.0,33.015,24.276843858852036,2.682357,56.020643,53.338286,8.15830489941128,13.406880003605664,15.02672958032435,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0015,0.0003,400.0000000000001,0.0,0.00716,0.00716,29.050279329608937,5.893854748603354,16.759776536312852,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.2,3.912,7.361963190184055,3.111786,6.907214,3.795428,21.3282928829107,9.616833727316134,7.588077023197391,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,20.63,3.053805138148323,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,19.547867141524673,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092,22.740714,26.249286,3.508572000000001,14.108303891155744,26.50651034095921,12.82573081014154,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.45,2.1691,12.950071458208493,1.954957,3.563643,1.6086859999999998,19.226872117989462,23.814467211127607,17.461456120088098,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.368,14.130434782608695,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,41.1392405063291,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,8.5,2.976,185.61827956989248,2.461071,10.699929,8.238857999999999,23.298131852739793,15.499720956472371,67.04812730113811,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,5.1,6.67,23.538230884557727,0.246143,43.315857,43.069714000000005,38.73023164258763,18.874051497068216,3.6452529032349736,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,29.7,33.015,10.040890504316224,2.682357,56.020643,53.338286,0.6533768257945106,22.21856172881146,6.2150478551185575,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0025,0.0003,733.3333333333335,0.0,0.00716,0.00716,15.083798882681561,19.86033519553073,30.726256983240223,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.2,3.912,7.361963190184055,3.111786,6.907214,3.795428,21.3282928829107,9.616833727316134,7.588077023197391,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.6,20.63,0.14541929229276582,18.088571,21.311429,3.2228579999999987,27.92552448789239,12.411344216841039,0.9308508162630063,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.4,24.45,0.2044989775051154,22.740714,26.249286,3.508572000000001,2.7076542821410645,15.105860731944535,1.42508120112686,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.4,2.1691,10.644967959061367,1.954957,3.563643,1.6086859999999998,22.33499887485813,20.70634045425894,14.35332936321943,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.368,14.130434782608695,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,41.1392405063291,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,6.5,2.976,118.41397849462365,2.461071,10.699929,8.238857999999999,0.9770771628786393,8.775488059146062,42.77291828551967,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,4.8,6.67,28.035982008995504,0.246143,43.315857,43.069714000000005,39.426776783333175,19.57059663781375,4.341798043980511,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,25.0,33.015,24.276843858852036,2.682357,56.020643,53.338286,8.15830489941128,13.406880003605664,15.02672958032435,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0018,0.0003,500.0000000000001,0.0,0.00716,0.00716,24.860335195530723,10.083798882681565,20.949720670391063,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.2,3.912,7.361963190184055,3.111786,6.907214,3.795428,21.3282928829107,9.616833727316134,7.588077023197391,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,20.63,3.053805138148323,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,19.547867141524673,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092,22.740714,26.249286,3.508572000000001,14.108303891155744,26.50651034095921,12.82573081014154,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.25,2.1691,3.729657461620036,1.954957,3.563643,1.6086859999999998,31.659379145464072,11.381960183652998,5.0289490926134865,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.368,14.130434782608695,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,41.1392405063291,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,7.5,2.976,152.01612903225808,2.461071,10.699929,8.238857999999999,11.160527344930577,3.362116448663154,54.91052279332889,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.0,6.67,25.037481259370313,0.246143,43.315857,43.069714000000005,38.962413356169485,19.10623321065006,3.877434616816819,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,25.0,33.015,24.276843858852036,2.682357,56.020643,53.338286,8.15830489941128,13.406880003605664,15.02672958032435,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0025,0.0003,733.3333333333335,0.0,0.00716,0.00716,15.083798882681561,19.86033519553073,30.726256983240223,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.5,3.912,15.030674846625768,3.111786,6.907214,3.795428,13.424045983746764,17.521080626480074,15.49232392236133,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,20.63,3.053805138148323,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,19.547867141524673,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092,22.740714,26.249286,3.508572000000001,14.108303891155744,26.50651034095921,12.82573081014154,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.45,2.1691,12.950071458208493,1.954957,3.563643,1.6086859999999998,19.226872117989462,23.814467211127607,17.461456120088098,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42,0.368,14.130434782608695,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,41.1392405063291,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,7.5,2.976,152.01612903225808,2.461071,10.699929,8.238857999999999,11.160527344930577,3.362116448663154,54.91052279332889,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,5.0,6.67,25.037481259370313,0.246143,43.315857,43.069714000000005,38.962413356169485,19.10623321065006,3.877434616816819,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446,2.682357,56.020643,53.338286,1.2158245954884987,22.781009498505448,5.652600085424568,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0025,0.0003,733.3333333333335,0.0,0.00716,0.00716,15.083798882681561,19.86033519553073,30.726256983240223,False
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.5,3.912,15.030674846625768,3.111786,6.907214,3.795428,13.424045983746764,17.521080626480074,15.49232392236133,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0,20.63,3.053805138148323,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,19.547867141524673,True
ApartmentMidRise,F3,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092,22.740714,26.249286,3.508572000000001,14.108303891155744,26.50651034095921,12.82573081014154,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5,2.1691,15.255174957355596,1.954957,3.563643,1.6086859999999998,16.118745361120823,26.922593967996246,20.569582876956733,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.4,0.368,8.695652173913052,0.3601,0.4865,0.1264,18.433544303797454,17.405063291139257,25.31645569620255,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,5.0,2.976,68.01075268817205,2.461071,10.699929,8.238857999999999,19.183483924592462,26.981894820859885,24.56651152380585,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,10.0,6.67,49.92503748125937,0.246143,43.315857,43.069714000000005,27.35332767707721,7.497147531557788,7.7316510622754535,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446,2.682357,56.020643,53.338286,1.2158245954884987,22.781009498505448,5.652600085424568,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.003,0.0003,900.0000000000002,0.0,0.00716,0.00716,8.100558659217874,26.843575418994416,37.709497206703915,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,4.5,3.912,15.030674846625768,3.111786,6.907214,3.795428,13.424045983746764,17.521080626480074,15.49232392236133,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.0,20.63,3.053805138148323,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,19.547867141524673,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092,22.740714,26.249286,3.508572000000001,14.108303891155744,26.50651034095921,12.82573081014154,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.5,2.1691,15.255174957355596,1.954957,3.563643,1.6086859999999998,16.118745361120823,26.922593967996246,20.569582876956733,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.4,0.368,8.695652173913052,0.3601,0.4865,0.1264,18.433544303797454,17.405063291139257,25.31645569620255,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,4.0,2.976,34.40860215053764,2.461071,10.699929,8.238857999999999,31.321088432401677,39.1194993286691,12.428907015996636,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,10.0,6.67,49.92503748125937,0.246143,43.315857,43.069714000000005,27.35332767707721,7.497147531557788,7.7316510622754535,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446,2.682357,56.020643,53.338286,1.2158245954884987,22.781009498505448,5.652600085424568,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.003,0.0003,900.0000000000002,0.0,0.00716,0.00716,8.100558659217874,26.843575418994416,37.709497206703915,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,4.5,3.912,15.030674846625768,3.111786,6.907214,3.795428,13.424045983746764,17.521080626480074,15.49232392236133,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,20.0,20.63,3.053805138148323,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,19.547867141524673,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092,22.740714,26.249286,3.508572000000001,14.108303891155744,26.50651034095921,12.82573081014154,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.5,2.1691,15.255174957355596,1.954957,3.563643,1.6086859999999998,16.118745361120823,26.922593967996246,20.569582876956733,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.4,0.368,8.695652173913052,0.3601,0.4865,0.1264,18.433544303797454,17.405063291139257,25.31645569620255,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,5.0,2.976,68.01075268817205,2.461071,10.699929,8.238857999999999,19.183483924592462,26.981894820859885,24.56651152380585,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,10.0,6.67,49.92503748125937,0.246143,43.315857,43.069714000000005,27.35332767707721,7.497147531557788,7.7316510622754535,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446,2.682357,56.020643,53.338286,1.2158245954884987,22.781009498505448,5.652600085424568,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.004,0.0003,1233.3333333333335,0.0,0.00716,0.00716,5.8659217877095005,40.81005586592179,51.675977653631286,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,4.5,3.912,15.030674846625768,3.111786,6.907214,3.795428,13.424045983746764,17.521080626480074,15.49232392236133,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,20.0,20.63,3.053805138148323,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,19.547867141524673,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.5,24.45,0.2044989775051154,22.740714,26.249286,3.508572000000001,0.14250812011265562,12.255698329690814,1.42508120112686,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,2.5,2.1691,15.255174957355596,1.954957,3.563643,1.6086859999999998,16.118745361120823,26.922593967996246,20.569582876956733,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.4,0.368,8.695652173913052,0.3601,0.4865,0.1264,18.433544303797454,17.405063291139257,25.31645569620255,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,8.0,2.976,168.81720430107526,2.461071,10.699929,8.238857999999999,17.229329598835182,9.430918702567762,60.9793250472335,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,10.0,6.67,49.92503748125937,0.246143,43.315857,43.069714000000005,27.35332767707721,7.497147531557788,7.7316510622754535,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446,2.682357,56.020643,53.338286,1.2158245954884987,22.781009498505448,5.652600085424568,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.003,0.0003,900.0000000000002,0.0,0.00716,0.00716,8.100558659217874,26.843575418994416,37.709497206703915,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,4.5,3.912,15.030674846625768,3.111786,6.907214,3.795428,13.424045983746764,17.521080626480074,15.49232392236133,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,20.0,20.63,3.053805138148323,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,19.547867141524673,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092,22.740714,26.249286,3.508572000000001,14.108303891155744,26.50651034095921,12.82573081014154,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.5,2.1691,15.255174957355596,1.954957,3.563643,1.6086859999999998,16.118745361120823,26.922593967996246,20.569582876956733,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.4,0.368,8.695652173913052,0.3601,0.4865,0.1264,18.433544303797454,17.405063291139257,25.31645569620255,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,5.0,2.976,68.01075268817205,2.461071,10.699929,8.238857999999999,19.183483924592462,26.981894820859885,24.56651152380585,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,5.0,6.67,25.037481259370313,0.246143,43.315857,43.069714000000005,38.962413356169485,19.10623321065006,3.877434616816819,False
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,30.0,33.015,9.132212630622446,2.682357,56.020643,53.338286,1.2158245954884987,22.781009498505448,5.652600085424568,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.004,0.0003,1233.3333333333335,0.0,0.00716,0.00716,5.8659217877095005,40.81005586592179,51.675977653631286,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,4.5,3.912,15.030674846625768,3.111786,6.907214,3.795428,13.424045983746764,17.521080626480074,15.49232392236133,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0,20.63,3.053805138148323,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,19.547867141524673,True
ApartmentMidRise,F3,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.0,24.45,1.8404907975460092,22.740714,26.249286,3.508572000000001,14.108303891155744,26.50651034095921,12.82573081014154,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.2,2.0555,7.029919727560219,1.954957,3.563643,1.6086859999999998,34.76750590233271,7.217070329449024,8.982486327350415,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.43,0.379,13.456464379947228,0.3601,0.4865,0.1264,5.300632911392392,41.1392405063291,40.34810126582277,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,6.5,7.308,11.056376573617952,2.461071,10.699929,8.238857999999999,0.9770771628786393,6.481480807170119,9.807184442309843,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,5.5,40.624,86.4612051988972,0.432857,40.515143,40.082286,37.358148684433814,16.12432983488017,87.62973249579628,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,10.8,9.923,8.838053008162861,2.682357,56.020643,53.338286,34.780832664926656,14.584270668165079,1.6442223134054228,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0025,0.006703,62.703267193793835,0.0,0.005321,0.005321,3.0163503100920885,35.53843262544635,78.98891185867318,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.5,3.799,18.45222426954462,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,18.469590254379746,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,20.0,0.0,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,0.0,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.4,25.0,2.4000000000000057,22.740714,26.249286,3.508572000000001,2.7076542821410645,1.42508120112686,17.100974413522117,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.25,2.0555,9.462417903186578,1.954957,3.563643,1.6086859999999998,31.659379145464072,10.325197086317663,12.090613084219054,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.379,10.81794195250659,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,32.43670886075948,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,4.2,7.308,42.5287356321839,2.461071,10.699929,8.238857999999999,28.89356753083983,34.39797117513132,37.723674810271035,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,5.5,40.624,86.4612051988972,0.432857,40.515143,40.082286,37.358148684433814,16.12432983488017,87.62973249579628,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,10.8,9.923,8.838053008162861,2.682357,56.020643,53.338286,34.780832664926656,14.584270668165079,1.6442223134054228,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0015,0.006703,77.62196031627629,0.0,0.005321,0.005321,21.809810186055252,16.744972749483182,97.78237173463633,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.5,3.799,18.45222426954462,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,18.469590254379746,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0,20.0,0.0,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,0.0,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.0,25.0,4.0,22.740714,26.249286,3.508572000000001,14.108303891155744,12.82573081014154,28.5016240225368,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.2,2.0555,7.029919727560219,1.954957,3.563643,1.6086859999999998,34.76750590233271,7.217070329449024,8.982486327350415,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.379,10.81794195250659,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,32.43670886075948,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,6.5,7.308,11.056376573617952,2.461071,10.699929,8.238857999999999,0.9770771628786393,6.481480807170119,9.807184442309843,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,4.8,40.624,88.18432453721938,0.432857,40.515143,40.082286,39.10455606249603,17.87073721294239,89.37613987385849,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,10.8,9.923,8.838053008162861,2.682357,56.020643,53.338286,34.780832664926656,14.584270668165079,1.6442223134054228,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0018,0.006703,73.14635237953155,0.0,0.005321,0.005321,16.171772223266306,22.383010712272128,92.14433377184739,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5,3.799,18.45222426954462,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,18.469590254379746,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,20.0,0.0,18.088571,21.311429,3.2228579999999987,9.308508162630723,31.028360542102707,0.0,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,25.0,4.0,22.740714,26.249286,3.508572000000001,14.108303891155744,12.82573081014154,28.5016240225368,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.4,2.0555,16.75991243006568,1.954957,3.563643,1.6086859999999998,22.33499887485813,19.649577356923604,21.414993354825,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.379,10.81794195250659,0.3601,0.4865,0.1264,2.6107594936709058,33.227848101265806,32.43670886075948,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,7.2,7.308,1.4778325123152662,2.461071,10.699929,8.238857999999999,7.519245992587814,2.0148423482963342,1.310861286843391,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,4.8,40.624,88.18432453721938,0.432857,40.515143,40.082286,39.10455606249603,17.87073721294239,89.37613987385849,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,10.8,9.923,8.838053008162861,2.682357,56.020643,53.338286,34.780832664926656,14.584270668165079,1.6442223134054228,False
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0025,0.006703,62.703267193793835,0.0,0.005321,0.005321,3.0163503100920885,35.53843262544635,78.98891185867318,True
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.5,3.799,18.45222426954462,3.111786,6.907214,3.795428,13.424045983746764,15.49232392236133,18.469590254379746,True
