building,climate,source,source_type,format,model,seed,window_u_value,window_shgc,lighting_W_m2,equipment_W_m2,occupancy_m2_person,outdoor_air,cooling_cop,heating_setpoint_C,cooling_setpoint_C,tag,round_trip_ok,energyplus_ok,duration_s
SchoolPrimary,5A,F4_gpt-oss-120b_seed1542799870,llm,F4,openai/gpt-oss-120b,1542799870.0,2.5,0.42,7.0,5.0,3.5,0.0015,4.0,20.0,24.0,SchoolPrimary_5A_F4_gpt-oss-120b_seed1542799870,False,,1.4
SchoolPrimary,5A,F4_gpt-oss-120b_seed1542799871,llm,F4,openai/gpt-oss-120b,1542799871.0,2.5,0.42,7.0,5.0,30.0,0.0015,4.5,20.0,24.0,SchoolPrimary_5A_F4_gpt-oss-120b_seed1542799871,True,True,527.4
OfficeMedium,5A,lobo_median_loo,deterministic_baseline,,,,2.0839,0.378,7.223,13.229,17.849,0.001078,3.912,21.0,24.45,OfficeMedium_5A_lobo_median_loo,True,True,246.7
OfficeMedium,5A,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,OfficeMedium_5A_global_constant,True,True,243.7
SchoolPrimary,5A,lobo_median_loo,deterministic_baseline,,,,2.0669,0.378,7.034,11.963,18.579,0.000609,3.912,20.97,24.45,SchoolPrimary_5A_lobo_median_loo,True,True,806.0
SchoolPrimary,5A,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,SchoolPrimary_5A_global_constant,True,True,843.5
RetailStripmall,5A,lobo_median_loo,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,3.912,20.97,24.93,RetailStripmall_5A_lobo_median_loo,True,True,167.8
RetailStripmall,5A,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,RetailStripmall_5A_global_constant,True,True,179.3
ApartmentMidRise,5A,lobo_median_loo,deterministic_baseline,,,,2.0669,0.378,7.223,13.229,17.849,0.001078,3.835,21.0,24.93,ApartmentMidRise_5A_lobo_median_loo,True,True,1027.0
ApartmentMidRise,5A,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,ApartmentMidRise_5A_global_constant,True,True,1027.8
RestaurantFastFood,5A,lobo_median_loo,deterministic_baseline,,,,2.0839,0.378,7.034,11.963,18.579,0.000609,3.912,21.0,24.45,RestaurantFastFood_5A_lobo_median_loo,True,True,124.6
RestaurantFastFood,5A,global_constant,deterministic_baseline,,,,2.0839,0.378,7.034,13.229,18.579,0.000609,4.117,21.0,24.1,RestaurantFastFood_5A_global_constant,True,True,137.1
OfficeMedium,5A,uniform_random_0,uniform_random,,,,2.93138474587031,0.4531264369189192,9.980493148025053,28.669002884064067,53.48616506568957,0.0056093963534559,5.877237523093447,20.970171217930236,26.209751006347464,OfficeMedium_5A_uniform_random_0,True,True,278.6
OfficeMedium,5A,uniform_random_1,uniform_random,,,,3.463531290556877,0.4493536015238833,4.164020534759309,19.93075107458733,39.277782067155805,0.0017832459523104,3.2033520951801955,19.509916774615245,23.739035833837445,OfficeMedium_5A_uniform_random_1,True,True,250.4
OfficeMedium,5A,uniform_random_2,uniform_random,,,,3.395340810492864,0.3748766524009646,7.5870813067180976,11.02430824697164,3.9706251936215535,0.0070059557035072,4.480147256061752,19.971633088195468,24.97165421974112,OfficeMedium_5A_uniform_random_2,True,True,241.7
OfficeMedium,5A,uniform_random_3,uniform_random,,,,3.521587685463442,0.3816958529462035,7.204813505907625,11.46658727267421,6.291120458872175,0.006279906193802,4.729099024385922,18.35082484678468,25.902432240494356,OfficeMedium_5A_uniform_random_3,True,True,229.6
OfficeMedium,5A,uniform_random_4,uniform_random,,,,2.5630462538485754,0.4167672785059755,4.654507354465814,39.4720976360416,53.10158367249539,0.0049981474410713,3.9152597943851024,18.554020875533578,26.19187130652381,OfficeMedium_5A_uniform_random_4,True,True,284.5
SchoolPrimary,5A,uniform_random_0,uniform_random,,,,2.236002575096798,0.3996217302106398,5.848570042673552,31.87289906696388,24.39324202510206,0.0027144969096648,6.526210714001469,19.99040593267343,23.78661591519537,SchoolPrimary_5A_uniform_random_0,True,True,543.5
SchoolPrimary,5A,uniform_random_1,uniform_random,,,,2.141794796971823,0.4740272870804148,9.9042100205857,20.77164238984128,37.82461401346319,0.0025834669475935,3.495909620937676,20.59690985360544,23.79829360969348,SchoolPrimary_5A_uniform_random_1,True,True,552.9
SchoolPrimary,5A,uniform_random_2,uniform_random,,,,2.2918861216079747,0.4324676254792878,10.507905015041686,21.110769811918708,7.0430421646211006,0.001998108652418,6.215242604623283,19.172097485665294,23.202782374532596,SchoolPrimary_5A_uniform_random_2,True,True,560.4
SchoolPrimary,5A,uniform_random_3,uniform_random,,,,2.1782142187665405,0.3629826336449163,8.568402567702613,37.15436760792697,15.791383542135598,0.0024862563265684,5.525314839698528,19.758982655698738,25.26191593505141,SchoolPrimary_5A_uniform_random_3,True,True,511.2
SchoolPrimary,5A,uniform_random_4,uniform_random,,,,3.086492062943936,0.4654695794191148,7.072543433023299,5.612006805416609,41.83753328087711,0.0032975179344267,5.45031832306476,18.95301693309879,24.080824807125,SchoolPrimary_5A_uniform_random_4,True,True,483.0
RetailStripmall,5A,uniform_random_0,uniform_random,,,,2.124508565655888,0.46060653912073,8.839921933166721,9.47267704713261,13.070176947125114,0.0021620558029167,4.789776290854327,18.802515555008597,24.51331171681263,RetailStripmall_5A_uniform_random_0,True,True,189.4
RetailStripmall,5A,uniform_random_1,uniform_random,,,,2.652672632028694,0.3624651782455312,10.169340868891547,36.25196127842271,19.182193896595376,0.0054869675458082,5.049544895260253,19.2948315850822,25.72657143371781,RetailStripmall_5A_uniform_random_1,True,True,193.0
RetailStripmall,5A,uniform_random_2,uniform_random,,,,2.330892788338374,0.45771815579802,6.036652607354119,10.490174953217569,31.567692505975128,0.0003864545591012,3.670026290530178,20.43375103112628,23.330030955841803,RetailStripmall_5A_uniform_random_2,True,True,172.7
RetailStripmall,5A,uniform_random_3,uniform_random,,,,2.6561895805457256,0.3872626775437301,7.865900290618935,37.48625802628003,33.5245110636571,0.0066629456975503,4.718587336090494,19.11281677956054,24.69843163893635,RetailStripmall_5A_uniform_random_3,True,True,236.4
RetailStripmall,5A,uniform_random_4,uniform_random,,,,2.2477249058589064,0.4342060462391485,9.792172059943365,28.76859079757184,17.29254814208775,0.0062275640739056,6.441688321651144,20.567581176435752,25.16890424164664,RetailStripmall_5A_uniform_random_4,True,True,205.1
ApartmentMidRise,5A,uniform_random_0,uniform_random,,,,2.2861060238595576,0.452759182599579,10.429081713531655,30.69334885163089,10.0332521963142,0.0040373677897075,6.099696959305573,18.744302161106692,25.26668577412105,ApartmentMidRise_5A_uniform_random_0,True,True,1513.0
ApartmentMidRise,5A,uniform_random_1,uniform_random,,,,3.3480018273391376,0.4147444078475625,8.718878265195274,19.810157087312287,3.813622585499136,0.0004744058744482,5.938435740440628,18.57967601180323,25.53853126025687,ApartmentMidRise_5A_uniform_random_1,True,True,1307.9
ApartmentMidRise,5A,uniform_random_2,uniform_random,,,,2.19062245673951,0.4522796904981104,9.198034353241374,20.83362332694732,10.600421854104932,6.919447262538666e-05,6.743700140857163,20.23178230300264,25.54692345006029,ApartmentMidRise_5A_uniform_random_2,True,True,1361.4
ApartmentMidRise,5A,uniform_random_3,uniform_random,,,,3.024989223903937,0.3658402375088643,7.526127941854064,16.502128323345644,11.093955793917372,0.0050822725016193,4.64519184597847,20.925259226367228,24.6822609353895,ApartmentMidRise_5A_uniform_random_3,True,True,1009.5
ApartmentMidRise,5A,uniform_random_4,uniform_random,,,,3.1098267000262814,0.4679408255789525,6.012507660893581,37.74227792069284,16.589954673374905,0.0037412810403737,5.515706417058384,19.315880084756117,23.22232800368981,ApartmentMidRise_5A_uniform_random_4,True,True,1623.1
RestaurantFastFood,5A,uniform_random_0,uniform_random,,,,3.3227190627467373,0.47706076925469,5.43354197356917,10.02043860794555,28.647797771519656,0.0012725376593645,5.726853040486144,20.164684173859413,26.080890166693607,RestaurantFastFood_5A_uniform_random_0,True,True,92.4
RestaurantFastFood,5A,uniform_random_1,uniform_random,,,,2.741907604247648,0.4395611598356217,3.8235700106479737,12.930766555171264,40.58952471947432,0.0034411536390164,3.173936903822018,19.562999644049462,25.96703526836537,RestaurantFastFood_5A_uniform_random_1,True,True,81.3
RestaurantFastFood,5A,uniform_random_2,uniform_random,,,,2.5276339360842086,0.4031974597942373,4.134412520233504,7.960049147867803,48.5432840633675,0.0047424232084178,6.03423626899568,19.24856730556785,24.11289667709243,RestaurantFastFood_5A_uniform_random_2,True,True,83.3
RestaurantFastFood,5A,uniform_random_3,uniform_random,,,,3.501385564662441,0.3889063394484852,3.829452772343952,4.508250449793824,13.224359189995656,0.0034712869518469,5.019873424478833,20.51933540204968,23.408826765245667,RestaurantFastFood_5A_uniform_random_3,True,True,90.9
RestaurantFastFood,5A,uniform_random_4,uniform_random,,,,2.422944192176209,0.4759661487321659,10.35139908619784,8.980396134764902,35.81246442935477,0.0022029360456404,3.785422640516853,18.433778365222555,23.393133309900144,RestaurantFastFood_5A_uniform_random_4,True,True,87.7
OfficeMedium,5A,DOE_reference,doe_reference,,,,2.0612,0.378,6.664,8.158,18.579,0.000432,3.3993,20.53,25.65,OfficeMedium_5A_DOE_reference,True,True,231.7
SchoolPrimary,5A,DOE_reference,doe_reference,,,,2.1064,0.3754,7.554,13.961,10.007,0.001484,3.7679,21.0,26.03,SchoolPrimary_5A_DOE_reference,True,True,515.2
RetailStripmall,5A,DOE_reference,doe_reference,,,,2.0555,0.379,8.712,4.3,6.194,0.001181,3.7879,21.11,23.89,RetailStripmall_5A_DOE_reference,True,True,183.7
ApartmentMidRise,5A,DOE_reference,doe_reference,,,,2.1691,0.368,2.976,6.67,33.015,0.0003,3.9116,21.1,24.0,ApartmentMidRise_5A_DOE_reference,True,True,481.4
RestaurantFastFood,5A,DOE_reference,doe_reference,,,,2.0555,0.379,7.308,40.624,9.923,0.002187,3.7988,20.0,25.0,RestaurantFastFood_5A_DOE_reference,True,True,143.6
ApartmentMidRise,1A,F4_llama-3.3-70b-versatile_seed1542799867,llm,F4,llama-3.3-70b-versatile,1542799867.0,2.25,0.42,7.5,5.5,40.0,0.0025,4.5,20.0,24.0,ApartmentMidRise_1A_F4_llama-3.3-70b-versatile_seed1542799867,True,True,506.7
ApartmentMidRise,1A,F4_llama-3.3-70b-versatile_seed1542799868,llm,F4,llama-3.3-70b-versatile,1542799868.0,2.45,0.42,9.5,5.5,40.0,0.0025,4.2,22.0,23.0,ApartmentMidRise_1A_F4_llama-3.3-70b-versatile_seed1542799868,True,True,508.3
ApartmentMidRise,1A,F4_llama-3.3-70b-versatile_seed1542799869,llm,F4,llama-3.3-70b-versatile,1542799869.0,2.44,0.42,6.5,4.6,40.9,0.0018,4.2,20.0,24.4,ApartmentMidRise_1A_F4_llama-3.3-70b-versatile_seed1542799869,True,True,477.5
ApartmentMidRise,1A,F4_llama-3.3-70b-versatile_seed1542799870,llm,F4,llama-3.3-70b-versatile,1542799870.0,2.45,0.43,7.5,5.5,40.0,0.0018,4.2,20.0,24.0,ApartmentMidRise_1A_F4_llama-3.3-70b-versatile_seed1542799870,True,True,488.8
ApartmentMidRise,1A,F4_llama-3.3-70b-versatile_seed1542799871,llm,F4,llama-3.3-70b-versatile,1542799871.0,2.45,0.42,7.5,5.5,40.0,0.0025,4.2,21.1,23.0,ApartmentMidRise_1A_F4_llama-3.3-70b-versatile_seed1542799871,True,True,494.1
ApartmentMidRise,1A,F4_gpt-oss-120b_seed1542799867,llm,F4,openai/gpt-oss-120b,1542799867.0,2.5,0.4,5.0,10.0,30.0,0.004,4.5,20.0,24.0,ApartmentMidRise_1A_F4_gpt-oss-120b_seed1542799867,True,True,529.4
ApartmentMidRise,1A,F4_gpt-oss-120b_seed1542799868,llm,F4,openai/gpt-oss-120b,1542799868.0,2.5,0.4,5.0,10.0,30.0,0.004,4.0,20.0,24.0,ApartmentMidRise_1A_F4_gpt-oss-120b_seed1542799868,True,True,525.0
ApartmentMidRise,1A,F4_gpt-oss-120b_seed1542799869,llm,F4,openai/gpt-oss-120b,1542799869.0,2.5,0.42,5.0,15.0,30.0,0.003,4.5,20.0,24.0,ApartmentMidRise_1A_F4_gpt-oss-120b_seed1542799869,True,True,570.5
ApartmentMidRise,1A,F4_gpt-oss-120b_seed1542799870,llm,F4,openai/gpt-oss-120b,1542799870.0,2.5,0.42,8.0,12.0,30.0,0.003,4.5,20.0,24.0,ApartmentMidRise_1A_F4_gpt-oss-120b_seed1542799870,True,True,559.7
ApartmentMidRise,1A,F4_gpt-oss-120b_seed1542799871,llm,F4,openai/gpt-oss-120b,1542799871.0,2.2,0.41,8.0,10.0,30.0,0.004,4.5,20.0,24.0,ApartmentMidRise_1A_F4_gpt-oss-120b_seed1542799871,True,True,537.4
ApartmentMidRise,7,F4_llama-3.3-70b-versatile_seed1542799867,llm,F4,llama-3.3-70b-versatile,1542799867.0,2.25,0.42,6.5,4.8,40.0,0.0015,4.2,20.0,24.0,ApartmentMidRise_7_F4_llama-3.3-70b-versatile_seed1542799867,True,True,432.1
ApartmentMidRise,7,F4_llama-3.3-70b-versatile_seed1542799868,llm,F4,llama-3.3-70b-versatile,1542799868.0,2.23,0.42,5.5,4.8,40.9,0.0014,4.3,20.0,24.0,ApartmentMidRise_7_F4_llama-3.3-70b-versatile_seed1542799868,True,True,423.1
ApartmentMidRise,7,F4_llama-3.3-70b-versatile_seed1542799869,llm,F4,llama-3.3-70b-versatile,1542799869.0,2.22,0.42,6.5,4.8,39.5,0.0018,4.2,20.0,23.9,ApartmentMidRise_7_F4_llama-3.3-70b-versatile_seed1542799869,True,True,429.3
ApartmentMidRise,7,F4_llama-3.3-70b-versatile_seed1542799870,llm,F4,llama-3.3-70b-versatile,1542799870.0,2.23,0.42,6.5,4.8,40.9,0.0014,4.2,20.0,24.0,ApartmentMidRise_7_F4_llama-3.3-70b-versatile_seed1542799870,True,True,435.7
ApartmentMidRise,7,F4_llama-3.3-70b-versatile_seed1542799871,llm,F4,llama-3.3-70b-versatile,1542799871.0,2.25,0.42,6.5,4.8,40.0,0.0015,4.5,20.0,24.0,ApartmentMidRise_7_F4_llama-3.3-70b-versatile_seed1542799871,True,True,427.4
ApartmentMidRise,7,F4_gpt-oss-120b_seed1542799867,llm,F4,openai/gpt-oss-120b,1542799867.0,2.2,0.42,7.0,10.0,30.0,0.003,4.5,20.5,24.0,ApartmentMidRise_7_F4_gpt-oss-120b_seed1542799867,True,True,517.3
ApartmentMidRise,7,F4_gpt-oss-120b_seed1542799868,llm,F4,openai/gpt-oss-120b,1542799868.0,2.2,0.42,7.5,5.0,30.0,0.003,4.5,20.0,24.0,ApartmentMidRise_7_F4_gpt-oss-120b_seed1542799868,True,True,434.0
ApartmentMidRise,7,F4_gpt-oss-120b_seed1542799869,llm,F4,openai/gpt-oss-120b,1542799869.0,2.2,0.42,6.5,12.0,30.0,0.0035,4.5,20.5,24.5,ApartmentMidRise_7_F4_gpt-oss-120b_seed1542799869,True,True,565.5
ApartmentMidRise,7,F4_gpt-oss-120b_seed1542799870,llm,F4,openai/gpt-oss-120b,1542799870.0,2.5,0.38,5.0,5.0,30.0,0.004,4.0,20.5,24.0,ApartmentMidRise_7_F4_gpt-oss-120b_seed1542799870,True,True,431.0
ApartmentMidRise,7,F4_gpt-oss-120b_seed1542799871,llm,F4,openai/gpt-oss-120b,1542799871.0,3.0,0.38,5.0,10.0,30.0,0.004,4.0,20.0,24.0,ApartmentMidRise_7_F4_gpt-oss-120b_seed1542799871,True,True,508.7
OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799867,llm,F4,llama-3.3-70b-versatile,1542799867.0,2.75,0.42,9.5,5.5,10.8,0.0025,4.5,21.1,23.9,OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799867,True,True,134.8
OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799868,llm,F4,llama-3.3-70b-versatile,1542799868.0,2.45,0.42,6.5,5.5,10.8,0.0025,4.5,20.0,24.4,OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799868,True,True,131.5
OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799869,llm,F4,llama-3.3-70b-versatile,1542799869.0,2.5,0.42,9.5,6.5,10.8,0.0024,4.2,21.1,23.9,OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799869,True,True,133.0
OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799870,llm,F4,llama-3.3-70b-versatile,1542799870.0,2.45,0.43,9.5,7.5,10.8,0.0035,4.2,21.1,23.0,OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799870,True,True,133.9
OfficeMedium,1A,F4_llama-3.3-70b-versatile_seed1542799871,llm,F4,llama-3.3-70b-versatile,1542799871.0,2.25,0.42,9.5,6.5,10.76,0.0035,4.3,21.1,23.0,OfficeMedium_1A_F4_llama-3.3-70b-versatile_seed1542799871,True,True,136.0
OfficeMedium,1A,F4_gpt-oss-120b_seed1542799867,llm,F4,openai/gpt-oss-120b,1542799867.0,2.5,0.42,8.0,12.0,15.0,0.004,5.0,20.0,24.0,OfficeMedium_1A_F4_gpt-oss-120b_seed1542799867,True,True,142.0
OfficeMedium,1A,F4_gpt-oss-120b_seed1542799868,llm,F4,openai/gpt-oss-120b,1542799868.0,2.5,0.42,8.0,15.0,15.0,0.004,5.0,20.0,24.0,OfficeMedium_1A_F4_gpt-oss-120b_seed1542799868,True,True,149.9
OfficeMedium,1A,F4_gpt-oss-120b_seed1542799869,llm,F4,openai/gpt-oss-120b,1542799869.0,2.5,0.42,8.0,15.0,15.0,0.004,4.5,20.0,24.0,OfficeMedium_1A_F4_gpt-oss-120b_seed1542799869,True,True,147.1
OfficeMedium,1A,F4_gpt-oss-120b_seed1542799870,llm,F4,openai/gpt-oss-120b,1542799870.0,2.5,0.42,9.5,5.0,15.0,0.003,4.2,20.0,24.0,OfficeMedium_1A_F4_gpt-oss-120b_seed1542799870,True,True,134.3
OfficeMedium,1A,F4_gpt-oss-120b_seed1542799871,llm,F4,openai/gpt-oss-120b,1542799871.0,2.5,0.4,10.0,15.0,15.0,0.003,5.0,20.0,24.0,OfficeMedium_1A_F4_gpt-oss-120b_seed1542799871,True,True,147.2
OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799867,llm,F4,llama-3.3-70b-versatile,1542799867.0,2.23,0.42,9.5,4.8,10.8,0.0025,4.2,20.0,24.0,OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799867,True,True,168.6
OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799868,llm,F4,llama-3.3-70b-versatile,1542799868.0,2.25,0.42,6.5,5.0,10.76,0.0014,4.2,20.0,24.0,OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799868,True,True,154.8
OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799869,llm,F4,llama-3.3-70b-versatile,1542799869.0,2.21,0.42,9.5,5.5,11.6,0.0018,4.5,20.0,23.9,OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799869,True,True,166.6
OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799870,llm,F4,llama-3.3-70b-versatile,1542799870.0,2.25,0.42,9.5,5.5,11.6,0.0024,4.5,20.0,24.0,OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799870,True,True,164.1
OfficeMedium,7,F4_llama-3.3-70b-versatile_seed1542799871,llm,F4,llama-3.3-70b-versatile,1542799871.0,2.25,0.42,9.5,6.5,10.8,0.0018,4.5,20.0,24.0,OfficeMedium_7_F4_llama-3.3-70b-versatile_seed1542799871,True,True,169.4
OfficeMedium,7,F4_gpt-oss-120b_seed1542799867,llm,F4,openai/gpt-oss-120b,1542799867.0,2.5,0.42,7.0,12.0,15.0,0.004,5.0,20.0,24.0,OfficeMedium_7_F4_gpt-oss-120b_seed1542799867,True,True,155.9
OfficeMedium,7,F4_gpt-oss-120b_seed1542799868,llm,F4,openai/gpt-oss-120b,1542799868.0,2.8,0.45,8.0,12.0,15.0,0.005,4.0,20.5,24.0,OfficeMedium_7_F4_gpt-oss-120b_seed1542799868,True,True,154.7
OfficeMedium,7,F4_gpt-oss-120b_seed1542799869,llm,F4,openai/gpt-oss-120b,1542799869.0,2.8,0.42,5.2,12.0,15.0,0.0035,4.5,20.0,24.0,OfficeMedium_7_F4_gpt-oss-120b_seed1542799869,True,True,164.1
OfficeMedium,7,F4_gpt-oss-120b_seed1542799870,llm,F4,openai/gpt-oss-120b,1542799870.0,2.5,0.42,6.0,10.0,15.0,0.0035,4.5,20.0,24.0,OfficeMedium_7_F4_gpt-oss-120b_seed1542799870,True,True,155.2
OfficeMedium,7,F4_gpt-oss-120b_seed1542799871,llm,F4,openai/gpt-oss-120b,1542799871.0,2.8,0.42,6.5,12.0,15.0,0.0045,4.8,20.0,24.0,OfficeMedium_7_F4_gpt-oss-120b_seed1542799871,True,True,149.5
RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799867,llm,F4,llama-3.3-70b-versatile,1542799867.0,2.75,0.42,7.5,7.4,4.6,0.0025,4.2,21.1,23.9,RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799867,True,True,74.1
RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799868,llm,F4,llama-3.3-70b-versatile,1542799868.0,2.75,0.42,9.5,12.8,4.6,0.0025,4.5,21.1,23.9,RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799868,True,True,82.9
RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799869,llm,F4,llama-3.3-70b-versatile,1542799869.0,2.44,0.43,7.4,8.1,4.6,0.0018,4.2,21.1,23.9,RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799869,True,True,80.2
RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799870,llm,F4,llama-3.3-70b-versatile,1542799870.0,2.45,0.42,8.5,12.8,4.6,0.0025,4.2,20.0,24.0,RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799870,True,True,82.4
RestaurantFastFood,1A,F4_llama-3.3-70b-versatile_seed1542799871,llm,F4,llama-3.3-70b-versatile,1542799871.0,2.45,0.43,7.4,10.2,4.6,0.0025,4.2,21.1,23.9,RestaurantFastFood_1A_F4_llama-3.3-70b-versatile_seed1542799871,True,True,80.6
RestaurantFastFood,1A,F4_gpt-oss-120b_seed1542799867,llm,F4,openai/gpt-oss-120b,1542799867.0,2.8,0.42,6.5,15.0,12.0,0.0035,5.0,20.0,24.5,RestaurantFastFood_1A_F4_gpt-oss-120b_seed1542799867,True,True,92.2
RestaurantFastFood,1A,F4_gpt-oss-120b_seed1542799868,llm,F4,openai/gpt-oss-120b,1542799868.0,2.5,0.42,10.0,30.0,12.0,0.003,4.5,20.0,24.0,RestaurantFastFood_1A_F4_gpt-oss-120b_seed1542799868,True,True,107.4
RestaurantFastFood,1A,F4_gpt-oss-120b_seed1542799869,llm,F4,openai/gpt-oss-120b,1542799869.0,2.5,0.42,10.0,25.0,5.0,0.004,4.5,19.0,24.0,RestaurantFastFood_1A_F4_gpt-oss-120b_seed1542799869,True,True,105.6
RestaurantFastFood,1A,F4_gpt-oss-120b_seed1542799870,llm,F4,openai/gpt-oss-120b,1542799870.0,2.5,0.42,8.0,15.0,15.0,0.003,5.0,20.0,24.0,RestaurantFastFood_1A_F4_gpt-oss-120b_seed1542799870,True,True,98.6
RestaurantFastFood,1A,F4_gpt-oss-120b_seed1542799871,llm,F4,openai/gpt-oss-120b,1542799871.0,2.5,0.42,6.0,15.0,15.0,0.0015,4.5,20.0,24.0,RestaurantFastFood_1A_F4_gpt-oss-120b_seed1542799871,True,True,93.8
RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799867,llm,F4,llama-3.3-70b-versatile,1542799867.0,2.25,0.42,7.4,9.5,4.6,0.0025,4.2,20.0,24.0,RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799867,True,True,79.7
RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799868,llm,F4,llama-3.3-70b-versatile,1542799868.0,2.45,0.42,6.5,12.8,4.6,0.0018,4.5,20.0,24.0,RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799868,True,True,90.1
RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799869,llm,F4,llama-3.3-70b-versatile,1542799869.0,2.31,0.42,7.4,12.8,4.6,0.0018,4.5,20.0,23.9,RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799869,True,True,92.1
RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799870,llm,F4,llama-3.3-70b-versatile,1542799870.0,2.45,0.42,7.4,12.6,4.6,0.0025,4.5,20.0,23.9,RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799870,True,True,87.4
RestaurantFastFood,7,F4_llama-3.3-70b-versatile_seed1542799871,llm,F4,llama-3.3-70b-versatile,1542799871.0,2.45,0.42,7.4,12.2,4.6,0.0018,4.5,20.0,24.0,RestaurantFastFood_7_F4_llama-3.3-70b-versatile_seed1542799871,True,True,89.0
RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799867,llm,F4,openai/gpt-oss-120b,1542799867.0,2.5,0.42,8.0,15.0,12.0,0.003,4.5,20.0,24.0,RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799867,True,True,85.2
RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799868,llm,F4,openai/gpt-oss-120b,1542799868.0,2.8,0.42,6.5,15.0,12.0,0.003,5.0,20.0,24.5,RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799868,True,True,79.0
RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799869,llm,F4,openai/gpt-oss-120b,1542799869.0,3.0,0.42,8.0,30.0,5.0,0.003,5.0,20.5,24.5,RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799869,True,True,108.1
RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799870,llm,F4,openai/gpt-oss-120b,1542799870.0,2.5,0.42,9.5,30.0,12.0,0.003,4.5,20.0,24.0,RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799870,True,True,105.8
RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799871,llm,F4,openai/gpt-oss-120b,1542799871.0,2.5,0.41,8.0,15.0,10.0,0.0015,4.5,20.0,24.0,RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799871,True,True,88.5
RetailStripmall,1A,F4_llama-3.3-70b-versatile_seed1542799867,llm,F4,llama-3.3-70b-versatile,1542799867.0,2.45,0.42,8.5,6.8,10.8,0.0025,4.5,20.0,24.0,RetailStripmall_1A_F4_llama-3.3-70b-versatile_seed1542799867,True,True,138.3
RetailStripmall,1A,F4_llama-3.3-70b-versatile_seed1542799868,llm,F4,llama-3.3-70b-versatile,1542799868.0,2.45,0.43,6.5,10.1,10.8,0.0018,4.5,21.1,23.9,RetailStripmall_1A_F4_llama-3.3-70b-versatile_seed1542799868,True,True,146.8
RetailStripmall,1A,F4_llama-3.3-70b-versatile_seed1542799869,llm,F4,llama-3.3-70b-versatile,1542799869.0,2.75,0.42,7.5,10.3,10.8,0.0036,4.2,20.0,24.0,RetailStripmall_1A_F4_llama-3.3-70b-versatile_seed1542799869,True,True,114.8
