building,format,model,seed,climate,param_id,true_name,value,ref_value,gso_pct
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F3,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.5,25.65,4.483430799220268
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.25,2.0612,9.1597127886668
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,0.9,6.664,86.49459783913565
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,5.0,8.158,38.71046825202255
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,25.0,18.579,34.560525324290865
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0018,0.000432,316.66666666666663
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.3,3.399,26.507796410709027
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,21.1,20.53,2.776424744276669
OfficeMedium,F3,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,23.9,25.65,6.822612085769982
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.45,2.0612,18.862798369881638
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,7.5,6.664,12.545018007202884
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,5.0,8.158,38.71046825202255
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,25.0,18.579,34.560525324290865
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0025,0.000432,478.7037037037037
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F3,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.25,2.0612,9.1597127886668
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,7.5,6.664,12.545018007202884
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.0,8.158,38.71046825202255
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,20.0,18.579,7.648420259432689
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0025,0.000432,478.7037037037037
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F3,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.25,2.0612,9.1597127886668
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,7.5,6.664,12.545018007202884
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,5.0,8.158,38.71046825202255
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,25.0,18.579,34.560525324290865
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0025,0.000432,478.7037037037037
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F3,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5,2.0612,21.288569765185333
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.4,0.378,5.820105820105825
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,5.0,6.664,24.969987995198075
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,10.0,8.158,22.579063495954898
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,15.0,18.579,19.26368480542548
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.004,0.000432,825.925925925926
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.5,20.53,0.14612761811983016
OfficeMedium,F3,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.5,25.65,4.483430799220268
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.5,2.0612,21.288569765185333
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.4,0.378,5.820105820105825
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,4.0,6.664,39.97599039615846
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,12.0,8.158,47.09487619514588
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,20.0,18.579,7.648420259432689
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.004,0.000432,825.925925925926
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,20.5,20.53,0.14612761811983016
OfficeMedium,F3,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.5,25.65,4.483430799220268
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.5,2.0612,21.288569765185333
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,5.0,6.664,24.969987995198075
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,5.0,8.158,38.71046825202255
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,15.0,18.579,19.26368480542548
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.003,0.000432,594.4444444444445
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,4.0,3.399,17.68167107972933
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F3,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.5,25.65,4.483430799220268
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,2.5,2.0612,21.288569765185333
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.4,0.378,5.820105820105825
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,5.0,6.664,24.969987995198075
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,10.0,8.158,22.579063495954898
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,15.0,18.579,19.26368480542548
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.004,0.000432,825.925925925926
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F3,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.0,25.65,6.432748538011691
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.5,2.0612,21.288569765185333
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.42,0.378,11.111111111111107
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,4.0,6.664,39.97599039615846
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,5.0,8.158,38.71046825202255
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,20.0,18.579,7.648420259432689
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.003,0.000432,594.4444444444445
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,4.5,3.399,32.3918799646955
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0,20.53,2.5815879201169074
OfficeMedium,F3,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.5,25.65,4.483430799220268
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.4,2.1064,13.938473224458797
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,1.2,7.554,84.11437648927719
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,2.0,13.961,85.67437862617291
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,40.0,10.007,299.72019586289605
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0018,0.001509,19.284294234592448
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.2,3.768,11.464968152866254
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.25,2.1064,6.817318647930126
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,4.2,7.554,44.40031771247022
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,2.5,13.961,82.09297328271614
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,40.0,10.007,299.72019586289605
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0018,0.001509,19.284294234592448
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.4,2.1064,13.938473224458797
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,6.5,7.554,13.952872650251525
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,2.3,13.961,83.52553542009885
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,35.0,10.007,249.75517138003403
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0015,0.001509,0.5964214711729552
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.2,3.768,11.464968152866254
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.2,2.1064,4.44360045575391
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,1.2,7.554,84.11437648927719
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,1.8,13.961,87.10694076355561
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,40.0,10.007,299.72019586289605
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0018,0.001509,19.284294234592448
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.2,3.768,11.464968152866254
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.25,2.1064,6.817318647930126
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,5.5,7.554,27.19089224252052
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,2.0,13.961,85.67437862617291
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,40.0,10.007,299.72019586289605
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0015,0.001509,0.5964214711729552
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F3,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,7.0,7.554,7.333862854117028
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,5.0,13.961,64.18594656543227
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,20.0,10.007,99.860097931448
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.004,0.001509,165.07620941020545
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.5,21.0,2.380952380952381
SchoolPrimary,F3,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.41,0.3754,9.21683537559935
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,7.0,7.554,7.333862854117028
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,10.0,13.961,28.37189313086455
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,20.0,10.007,99.860097931448
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.004,0.001509,165.07620941020545
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,20.5,21.0,2.380952380952381
SchoolPrimary,F3,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.5,26.03,5.877833269304652
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.42,0.3754,11.880660628662753
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,5.0,7.554,33.80990203865502
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,5.0,13.961,64.18594656543227
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,30.0,10.007,199.790146897172
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.004,0.001509,165.07620941020545
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,4.0,3.768,6.157112526539284
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F3,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.4,0.3754,6.553010122535964
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,8.0,7.554,5.904156738151968
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,10.0,13.961,28.37189313086455
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,20.0,10.007,99.860097931448
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.004,0.001509,165.07620941020545
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,20.5,21.0,2.380952380952381
SchoolPrimary,F3,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.5,2.1064,18.68590960881125
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.4,0.3754,6.553010122535964
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,6.0,7.554,20.571882446386024
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,10.0,13.961,28.37189313086455
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,20.0,10.007,99.860097931448
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.004,0.001509,165.07620941020545
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,4.5,3.768,19.426751592356695
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0,21.0,4.761904761904762
SchoolPrimary,F3,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.0,26.03,7.798693814829047
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.45,2.0555,19.19241060569206
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42,0.379,10.81794195250659
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,6.5,8.712,25.390266299357204
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,5.1,4.3,18.604651162790695
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,25.0,6.194,303.6164029706168
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0025,0.001181,111.68501270110076
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.5,3.788,18.796198521647316
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135
RetailStripmall,F3,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.25,2.0555,9.462417903186578
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42,0.379,10.81794195250659
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,1.2,8.712,86.2258953168044
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,4.5,4.3,4.651162790697678
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,25.0,6.194,303.6164029706168
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0018,0.001181,52.413209144792546
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.2,3.788,10.876451953537497
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,21.1,21.11,0.04737091425863577
RetailStripmall,F3,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,23.9,23.89,0.04185851820844709
RetailStripmall,F3,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.2,2.0555,7.029919727560219
RetailStripmall,F3,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42,0.379,10.81794195250659
RetailStripmall,F3,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,7.5,8.712,13.911845730027544
RetailStripmall,F3,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,4.5,4.3,4.651162790697678
RetailStripmall,F3,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,25.0,6.194,303.6164029706168
RetailStripmall,F3,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0018,0.001181,52.413209144792546
RetailStripmall,F3,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.2,3.788,10.876451953537497
RetailStripmall,F3,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135
RetailStripmall,F3,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F3,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.25,2.0555,9.462417903186578
RetailStripmall,F3,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42,0.379,10.81794195250659
RetailStripmall,F3,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,7.5,8.712,13.911845730027544
RetailStripmall,F3,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.0,4.3,16.279069767441865
RetailStripmall,F3,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,25.0,6.194,303.6164029706168
RetailStripmall,F3,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0018,0.001181,52.413209144792546
RetailStripmall,F3,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.5,3.788,18.796198521647316
RetailStripmall,F3,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135
RetailStripmall,F3,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F3,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.4,2.0555,16.75991243006568
RetailStripmall,F3,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42,0.379,10.81794195250659
RetailStripmall,F3,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,6.5,8.712,25.390266299357204
RetailStripmall,F3,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,4.8,4.3,11.627906976744185
RetailStripmall,F3,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,25.0,6.194,303.6164029706168
RetailStripmall,F3,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0025,0.001181,111.68501270110076
RetailStripmall,F3,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.5,3.788,18.796198521647316
RetailStripmall,F3,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135
RetailStripmall,F3,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0,23.89,0.46044370029300724
RetailStripmall,F3,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5,2.0555,21.62490878131842
RetailStripmall,F3,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.4,0.379,5.540897097625335
RetailStripmall,F3,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,7.0,8.712,19.651056014692376
RetailStripmall,F3,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,10.0,4.3,132.55813953488374
RetailStripmall,F3,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,30.0,6.194,384.3396835647401
RetailStripmall,F3,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.003,0.001181,154.02201524132093
RetailStripmall,F3,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,5.0,3.788,31.995776135163684
RetailStripmall,F3,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.0,21.11,5.2581714827096135
