building,format,model,seed,climate,param_id,true_name,value
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.4
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,7.2
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,4.8
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,10.8
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0025
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.5
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.25
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,6.5
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,4.8
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,10.8
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0025
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.5
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0
RestaurantFastFood,F3,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.4
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,5.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,15.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,15.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.0015
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,4.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.42
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,5.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,5.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,15.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.001
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,4.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,20.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.4
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,5.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,15.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,15.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.003
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,4.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,20.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,2.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.4
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,5.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,10.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,15.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.003
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,4.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,20.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.5
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.42
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,5.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,8.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,12.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.0015
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,4.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0
RestaurantFastFood,F3,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_1,window_u_value,2.45
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_3,lighting_W_m2,8.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_4,equipment_W_m2,4.8
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_5,occupancy_m2_person,11.6
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_6,outdoor_air,0.0025
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_7,cooling_cop,4.2
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,5A,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_1,window_u_value,2.25
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_3,lighting_W_m2,6.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_4,equipment_W_m2,5.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_5,occupancy_m2_person,10.76
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_6,outdoor_air,0.0024
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_7,cooling_cop,4.2
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,5A,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_1,window_u_value,2.45
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_3,lighting_W_m2,9.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_4,equipment_W_m2,5.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_5,occupancy_m2_person,10.8
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_6,outdoor_air,0.0025
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_7,cooling_cop,4.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,5A,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_1,window_u_value,2.25
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_3,lighting_W_m2,9.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_4,equipment_W_m2,5.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_5,occupancy_m2_person,11.6
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_6,outdoor_air,0.0025
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_7,cooling_cop,4.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,5A,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_1,window_u_value,2.25
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_3,lighting_W_m2,6.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_4,equipment_W_m2,5.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_5,occupancy_m2_person,10.8
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_6,outdoor_air,0.0018
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_7,cooling_cop,4.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,5A,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_1,window_u_value,2.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_2,window_shgc,0.42
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_3,lighting_W_m2,7.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_4,equipment_W_m2,10.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_5,occupancy_m2_person,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_6,outdoor_air,0.003
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_7,cooling_cop,4.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,5A,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_1,window_u_value,2.8
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_2,window_shgc,0.42
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_3,lighting_W_m2,6.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_4,equipment_W_m2,12.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_5,occupancy_m2_person,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_6,outdoor_air,0.0035
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_7,cooling_cop,5.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,5A,param_9,cooling_setpoint_C,24.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_1,window_u_value,2.3
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_2,window_shgc,0.44
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_3,lighting_W_m2,8.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_4,equipment_W_m2,5.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_5,occupancy_m2_person,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_6,outdoor_air,0.004
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_7,cooling_cop,4.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,5A,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_1,window_u_value,2.8
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_2,window_shgc,0.42
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_3,lighting_W_m2,6.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_4,equipment_W_m2,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_5,occupancy_m2_person,12.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_6,outdoor_air,0.0035
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_7,cooling_cop,5.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,5A,param_9,cooling_setpoint_C,24.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_1,window_u_value,2.8
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_2,window_shgc,0.42
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_3,lighting_W_m2,6.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_4,equipment_W_m2,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_5,occupancy_m2_person,20.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_6,outdoor_air,0.0035
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_7,cooling_cop,5.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,5A,param_9,cooling_setpoint_C,24.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,1A,param_1,window_u_value,2.75
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,1A,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,1A,param_3,lighting_W_m2,9.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,1A,param_4,equipment_W_m2,5.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,1A,param_5,occupancy_m2_person,10.8
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,1A,param_6,outdoor_air,0.0025
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,1A,param_7,cooling_cop,4.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,1A,param_8,heating_setpoint_C,21.1
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,1A,param_9,cooling_setpoint_C,23.9
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,1A,param_1,window_u_value,2.45
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,1A,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,1A,param_3,lighting_W_m2,6.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,1A,param_4,equipment_W_m2,5.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,1A,param_5,occupancy_m2_person,10.8
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,1A,param_6,outdoor_air,0.0025
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,1A,param_7,cooling_cop,4.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,1A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,1A,param_9,cooling_setpoint_C,24.4
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,1A,param_1,window_u_value,2.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,1A,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,1A,param_3,lighting_W_m2,9.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,1A,param_4,equipment_W_m2,6.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,1A,param_5,occupancy_m2_person,10.8
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,1A,param_6,outdoor_air,0.0024
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,1A,param_7,cooling_cop,4.2
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,1A,param_8,heating_setpoint_C,21.1
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,1A,param_9,cooling_setpoint_C,23.9
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,1A,param_1,window_u_value,2.45
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,1A,param_2,window_shgc,0.43
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,1A,param_3,lighting_W_m2,9.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,1A,param_4,equipment_W_m2,7.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,1A,param_5,occupancy_m2_person,10.8
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,1A,param_6,outdoor_air,0.0035
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,1A,param_7,cooling_cop,4.2
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,1A,param_8,heating_setpoint_C,21.1
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,1A,param_9,cooling_setpoint_C,23.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,1A,param_1,window_u_value,2.25
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,1A,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,1A,param_3,lighting_W_m2,9.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,1A,param_4,equipment_W_m2,6.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,1A,param_5,occupancy_m2_person,10.76
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,1A,param_6,outdoor_air,0.0035
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,1A,param_7,cooling_cop,4.3
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,1A,param_8,heating_setpoint_C,21.1
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,1A,param_9,cooling_setpoint_C,23.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,1A,param_1,window_u_value,2.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,1A,param_2,window_shgc,0.42
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,1A,param_3,lighting_W_m2,8.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,1A,param_4,equipment_W_m2,12.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,1A,param_5,occupancy_m2_person,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,1A,param_6,outdoor_air,0.004
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,1A,param_7,cooling_cop,5.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,1A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799867,1A,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,1A,param_1,window_u_value,2.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,1A,param_2,window_shgc,0.42
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,1A,param_3,lighting_W_m2,8.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,1A,param_4,equipment_W_m2,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,1A,param_5,occupancy_m2_person,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,1A,param_6,outdoor_air,0.004
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,1A,param_7,cooling_cop,5.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,1A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799868,1A,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,1A,param_1,window_u_value,2.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,1A,param_2,window_shgc,0.42
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,1A,param_3,lighting_W_m2,8.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,1A,param_4,equipment_W_m2,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,1A,param_5,occupancy_m2_person,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,1A,param_6,outdoor_air,0.004
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,1A,param_7,cooling_cop,4.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,1A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799869,1A,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,1A,param_1,window_u_value,2.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,1A,param_2,window_shgc,0.42
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,1A,param_3,lighting_W_m2,9.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,1A,param_4,equipment_W_m2,5.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,1A,param_5,occupancy_m2_person,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,1A,param_6,outdoor_air,0.003
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,1A,param_7,cooling_cop,4.2
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,1A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799870,1A,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,1A,param_1,window_u_value,2.5
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,1A,param_2,window_shgc,0.4
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,1A,param_3,lighting_W_m2,10.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,1A,param_4,equipment_W_m2,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,1A,param_5,occupancy_m2_person,15.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,1A,param_6,outdoor_air,0.003
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,1A,param_7,cooling_cop,5.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,1A,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,openai/gpt-oss-120b,1542799871,1A,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,7,param_1,window_u_value,2.23
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,7,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,7,param_3,lighting_W_m2,9.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,7,param_4,equipment_W_m2,4.8
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,7,param_5,occupancy_m2_person,10.8
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,7,param_6,outdoor_air,0.0025
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,7,param_7,cooling_cop,4.2
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,7,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799867,7,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,7,param_1,window_u_value,2.25
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,7,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,7,param_3,lighting_W_m2,6.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,7,param_4,equipment_W_m2,5.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,7,param_5,occupancy_m2_person,10.76
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,7,param_6,outdoor_air,0.0014
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,7,param_7,cooling_cop,4.2
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,7,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799868,7,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,7,param_1,window_u_value,2.21
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,7,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,7,param_3,lighting_W_m2,9.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,7,param_4,equipment_W_m2,5.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,7,param_5,occupancy_m2_person,11.6
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,7,param_6,outdoor_air,0.0018
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,7,param_7,cooling_cop,4.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,7,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799869,7,param_9,cooling_setpoint_C,23.9
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,7,param_1,window_u_value,2.25
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,7,param_2,window_shgc,0.42
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,7,param_3,lighting_W_m2,9.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,7,param_4,equipment_W_m2,5.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,7,param_5,occupancy_m2_person,11.6
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,7,param_6,outdoor_air,0.0024
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,7,param_7,cooling_cop,4.5
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,7,param_8,heating_setpoint_C,20.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799870,7,param_9,cooling_setpoint_C,24.0
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,7,param_1,window_u_value,2.25
OfficeMedium,F4,llama-3.3-70b-versatile,1542799871,7,param_2,window_shgc,0.42
