tag,building,climate,source,format,model,seed,duration_s,parameter,target,readback,diff_pct,tolerance_pct,status
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799867,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,85.2,window_shgc,0.42,0.42,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799867,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,85.2,lighting_W_m2,8.0,8.0,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799867,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,85.2,equipment_W_m2,15.0,15.0,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799867,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,85.2,occupancy_m2_person,12.0,12.0,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799867,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,85.2,outdoor_air,0.003,0.003,0.0,2.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799867,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,85.2,cooling_cop,4.5,4.5,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799867,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,85.2,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799867,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,85.2,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799868,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,79.0,window_u_value,2.8,2.8,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799868,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,79.0,window_shgc,0.42,0.42,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799868,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,79.0,lighting_W_m2,6.5,6.5,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799868,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,79.0,equipment_W_m2,15.0,15.0,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799868,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,79.0,occupancy_m2_person,12.0,12.0,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799868,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,79.0,outdoor_air,0.003,0.003,0.0,2.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799868,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,79.0,cooling_cop,5.0,5.0,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799868,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,79.0,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799868,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,79.0,cooling_setpoint_C,24.5,24.5,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799869,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,108.1,window_u_value,3.0,3.0,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799869,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,108.1,window_shgc,0.42,0.42,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799869,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,108.1,lighting_W_m2,8.0,8.0,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799869,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,108.1,equipment_W_m2,30.0,30.0,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799869,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,108.1,occupancy_m2_person,5.0,5.0,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799869,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,108.1,outdoor_air,0.003,0.003,0.0,2.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799869,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,108.1,cooling_cop,5.0,5.0,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799869,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,108.1,heating_setpoint_C,20.5,20.5,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799869,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,108.1,cooling_setpoint_C,24.5,24.5,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799870,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,105.8,window_u_value,2.5,2.5,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799870,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,105.8,window_shgc,0.42,0.42,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799870,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,105.8,lighting_W_m2,9.5,9.5,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799870,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,105.8,equipment_W_m2,30.0,30.0,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799870,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,105.8,occupancy_m2_person,12.0,12.0,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799870,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,105.8,outdoor_air,0.003,0.003,0.0,2.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799870,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,105.8,cooling_cop,4.5,4.5,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799870,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,105.8,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799870,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799870,F4,openai/gpt-oss-120b,1542799870.0,105.8,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799871,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,88.5,window_u_value,2.5,2.5,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799871,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,88.5,window_shgc,0.41,0.41,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799871,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,88.5,lighting_W_m2,8.0,8.0,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799871,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,88.5,equipment_W_m2,15.0,15.0,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799871,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,88.5,occupancy_m2_person,10.0,10.0,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799871,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,88.5,outdoor_air,0.0015,0.0015,0.0,2.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799871,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,88.5,cooling_cop,4.5,4.5,0.0,1.0,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799871,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,88.5,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RestaurantFastFood_7_F4_gpt-oss-120b_seed1542799871,RestaurantFastFood,7,F4_gpt-oss-120b_seed1542799871,F4,openai/gpt-oss-120b,1542799871.0,88.5,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799867,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,114.6,window_u_value,2.25,2.25,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799867,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,114.6,window_shgc,0.42,0.42,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799867,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,114.6,lighting_W_m2,7.5,7.5,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799867,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,114.6,equipment_W_m2,10.2,10.2,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799867,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,114.6,occupancy_m2_person,15.7,15.7,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799867,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,114.6,outdoor_air,0.0018,0.0018,0.0,2.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799867,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,114.6,cooling_cop,4.5,4.5,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799867,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,114.6,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799867,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799867,F4,llama-3.3-70b-versatile,1542799867.0,114.6,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799868,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,114.9,window_u_value,2.23,2.23,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799868,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,114.9,window_shgc,0.42,0.42,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799868,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,114.9,lighting_W_m2,9.5,9.5,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799868,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,114.9,equipment_W_m2,5.5,5.5,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799868,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,114.9,occupancy_m2_person,15.7,15.7,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799868,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,114.9,outdoor_air,0.0018,0.0018,0.0,2.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799868,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,114.9,cooling_cop,4.5,4.5,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799868,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,114.9,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799868,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799868,F4,llama-3.3-70b-versatile,1542799868.0,114.9,cooling_setpoint_C,23.9,23.9,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799869,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,115.3,window_u_value,2.2,2.2,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799869,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,115.3,window_shgc,0.42,0.42,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799869,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,115.3,lighting_W_m2,7.4,7.4,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799869,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,115.3,equipment_W_m2,5.4,5.4,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799869,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,115.3,occupancy_m2_person,15.7,15.7,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799869,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,115.3,outdoor_air,0.0018,0.0018,0.0,2.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799869,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,115.3,cooling_cop,4.2,4.2,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799869,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,115.3,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799869,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799869,F4,llama-3.3-70b-versatile,1542799869.0,115.3,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799870,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,114.4,window_u_value,2.25,2.25,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799870,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,114.4,window_shgc,0.42,0.42,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799870,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,114.4,lighting_W_m2,7.4,7.4,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799870,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,114.4,equipment_W_m2,5.5,5.5,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799870,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,114.4,occupancy_m2_person,12.1,12.1,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799870,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,114.4,outdoor_air,0.0018,0.0018,0.0,2.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799870,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,114.4,cooling_cop,4.5,4.5,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799870,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,114.4,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799870,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799870,F4,llama-3.3-70b-versatile,1542799870.0,114.4,cooling_setpoint_C,23.9,23.9,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799871,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,113.2,window_u_value,2.45,2.45,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799871,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,113.2,window_shgc,0.42,0.42,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799871,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,113.2,lighting_W_m2,7.4,7.4,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799871,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,113.2,equipment_W_m2,5.5,5.5,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799871,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,113.2,occupancy_m2_person,15.7,15.7,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799871,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,113.2,outdoor_air,0.0025,0.0025,0.0,2.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799871,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,113.2,cooling_cop,4.2,4.2,0.0,1.0,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799871,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,113.2,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RetailStripmall_7_F4_llama-3.3-70b-versatile_seed1542799871,RetailStripmall,7,F4_llama-3.3-70b-versatile_seed1542799871,F4,llama-3.3-70b-versatile,1542799871.0,113.2,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799867,RetailStripmall,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,105.9,window_u_value,3.0,3.0,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799867,RetailStripmall,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,105.9,window_shgc,0.41,0.41,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799867,RetailStripmall,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,105.9,lighting_W_m2,7.2,7.2,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799867,RetailStripmall,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,105.9,equipment_W_m2,12.5,12.5,0.0,1.0,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799867,RetailStripmall,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,105.9,occupancy_m2_person,30.0,30.001,0.0033,1.0,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799867,RetailStripmall,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,105.9,outdoor_air,0.0035,0.0035,0.0,2.0,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799867,RetailStripmall,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,105.9,cooling_cop,4.5,4.5,0.0,1.0,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799867,RetailStripmall,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,105.9,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799867,RetailStripmall,7,F4_gpt-oss-120b_seed1542799867,F4,openai/gpt-oss-120b,1542799867.0,105.9,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799868,RetailStripmall,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,99.7,window_u_value,3.02,3.02,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799868,RetailStripmall,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,99.7,window_shgc,0.44,0.44,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799868,RetailStripmall,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,99.7,lighting_W_m2,7.2,7.2,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799868,RetailStripmall,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,99.7,equipment_W_m2,10.5,10.5,0.0,1.0,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799868,RetailStripmall,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,99.7,occupancy_m2_person,20.0,20.0,0.0,1.0,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799868,RetailStripmall,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,99.7,outdoor_air,0.0045,0.0045,0.0,2.0,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799868,RetailStripmall,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,99.7,cooling_cop,4.6,4.6,0.0,1.0,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799868,RetailStripmall,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,99.7,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799868,RetailStripmall,7,F4_gpt-oss-120b_seed1542799868,F4,openai/gpt-oss-120b,1542799868.0,99.7,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799869,RetailStripmall,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,101.1,window_u_value,2.5,2.5,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799869,RetailStripmall,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,101.1,window_shgc,0.42,0.42,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799869,RetailStripmall,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,101.1,lighting_W_m2,6.0,6.0,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799869,RetailStripmall,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,101.1,equipment_W_m2,10.0,10.0,0.0,1.0,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799869,RetailStripmall,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,101.1,occupancy_m2_person,20.0,20.0,0.0,1.0,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799869,RetailStripmall,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,101.1,outdoor_air,0.003,0.003,0.0,2.0,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799869,RetailStripmall,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,101.1,cooling_cop,5.0,5.0,0.0,1.0,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799869,RetailStripmall,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,101.1,heating_setpoint_C,20.0,20.0,0.0,0.5,OK
RetailStripmall_7_F4_gpt-oss-120b_seed1542799869,RetailStripmall,7,F4_gpt-oss-120b_seed1542799869,F4,openai/gpt-oss-120b,1542799869.0,101.1,cooling_setpoint_C,24.0,24.0,0.0,0.5,OK
